hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.293549754573611,22,2,3,1.0,2.0,3.0,38,Travel_Rarely,Research & Development,5,2,Life Sciences,1,1520,Female,3,Research Scientist,Married,63840,3.0,Y,19,8,2,19.0,4,10,0,1
10.149457831325277,17,2,3,2.0,3.0,1.0,53,Travel_Rarely,Sales,14,2,Life Sciences,1,1365,Female,5,Manufacturing Director,Married,35170,2.0,Y,12,8,1,13.0,1,7,4,5
5.6869031682283335,24,3,4,2.0,1.0,2.0,34,Travel_Frequently,Research & Development,2,4,Medical,1,2268,Female,2,Sales Representative,Divorced,68770,7.0,Y,20,8,0,16.0,3,14,6,9
6.066065372601389,9,3,3,2.0,3.0,2.0,29,Travel_Rarely,Research & Development,10,2,Medical,1,315,Male,3,Manufacturing Director,Married,169590,4.0,Y,14,8,3,11.0,5,8,1,1
10.323172690762778,2,3,4,2.0,1.0,3.0,36,Travel_Rarely,Research & Development,1,3,Medical,1,2449,Male,2,Manufacturing Director,Divorced,33760,5.0,Y,20,8,0,16.0,3,2,2,2
5.665644801427778,21,3,3,4.0,3.0,3.0,27,Travel_Frequently,Research & Development,18,2,Medical,1,2895,Female,1,Laboratory Technician,Single,65160,1.0,Y,19,8,1,7.0,4,7,0,7
8.038722668451388,11,2,4,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,13,4,Life Sciences,1,3177,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6
6.706059794734444,7,3,3,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,7,4,Life Sciences,1,3289,Male,3,Laboratory Technician,Single,23480,1.0,Y,14,8,1,6.0,3,5,1,3
7.509809236947778,8,4,3,,3.0,2.0,29,Travel_Rarely,Research & Development,23,4,Life Sciences,1,847,Female,2,Healthcare Representative,Married,45370,6.0,Y,18,8,1,5.0,5,1,0,0
5.938473895582222,18,3,4,3.0,1.0,3.0,23,Travel_Rarely,Research & Development,10,3,Medical,1,4239,Male,2,Laboratory Technician,Divorced,64390,3.0,Y,22,8,3,3.0,2,0,0,0
6.5307608210619446,13,2,3,2.0,4.0,3.0,30,Travel_Rarely,Human Resources,1,4,Human Resources,1,4320,Female,1,Manager,Married,174260,2.0,Y,12,8,1,12.0,0,10,7,4
5.932970771976667,10,2,3,4.0,4.0,3.0,41,Non-Travel,Research & Development,3,2,Life Sciences,1,3129,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10
6.479802543507223,18,2,3,2.0,2.0,2.0,35,Travel_Rarely,Sales,7,4,Life Sciences,1,1489,Male,1,Sales Representative,Divorced,24380,7.0,Y,16,8,0,10.0,5,7,6,2
8.987822400713888,10,3,4,4.0,3.0,2.0,19,Travel_Rarely,Research & Development,5,2,Life Sciences,1,1340,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0
6.158890004462222,21,3,4,1.0,2.0,3.0,29,Travel_Rarely,Research & Development,18,3,Life Sciences,1,2948,Male,2,Sales Executive,Married,31430,2.0,Y,22,8,3,10.0,2,0,0,0
5.778278670236389,13,4,3,4.0,3.0,3.0,29,Non-Travel,Research & Development,10,4,Technical Degree,1,1368,Male,3,Healthcare Representative,Married,58690,1.0,Y,11,8,1,10.0,6,10,0,9
7.4043931280677775,15,4,3,3.0,3.0,3.0,26,Travel_Rarely,Research & Development,17,4,Life Sciences,1,2817,Male,2,Sales Executive,Married,48770,1.0,Y,13,8,1,8.0,5,8,5,7
9.0612148594375,8,3,3,2.0,4.0,3.0,55,Travel_Rarely,Research & Development,1,4,Other,1,26,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8
6.319837126282778,14,4,3,2.0,3.0,2.0,59,Travel_Rarely,Research & Development,4,4,Technical Degree,1,2915,Male,1,Healthcare Representative,Married,27600,8.0,Y,11,8,0,7.0,3,2,2,2
5.925865684961945,7,3,3,1.0,4.0,3.0,42,Travel_Rarely,Sales,2,2,Medical,1,1569,Female,1,Laboratory Technician,Single,21330,3.0,Y,13,8,2,14.0,2,1,0,0
6.202559125390278,15,4,3,4.0,4.0,,31,Travel_Rarely,Sales,24,3,Life Sciences,1,1534,Male,2,Healthcare Representative,Divorced,10810,4.0,Y,11,8,3,13.0,4,7,1,7
6.891488174921666,11,2,3,2.0,2.0,4.0,38,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2333,Female,1,Manufacturing Director,Single,27780,2.0,Y,13,8,0,8.0,5,3,1,2
5.685286702365,23,3,4,3.0,4.0,2.0,30,Non-Travel,Sales,10,2,Life Sciences,1,1639,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7
7.704568273092222,6,1,3,2.0,4.0,3.0,32,Travel_Frequently,Sales,2,2,Life Sciences,1,2837,Female,1,Manufacturing Director,Single,21660,1.0,Y,19,8,1,9.0,4,9,3,7
9.9060051316375,11,4,3,1.0,4.0,3.0,53,Travel_Rarely,Sales,6,3,Marketing,1,1837,Male,4,Sales Executive,Married,23250,7.0,Y,18,8,1,35.0,1,5,0,4
7.2242782240069445,12,3,3,3.0,1.0,3.0,28,Travel_Rarely,Sales,1,2,Life Sciences,1,3990,Male,3,Manager,Married,44770,1.0,Y,15,8,0,3.0,6,3,1,2
5.894035029004722,8,3,3,4.0,4.0,2.0,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,15,Male,1,Manufacturing Director,Married,25920,1.0,Y,14,8,0,5.0,2,5,0,4
10.193777331548333,18,4,3,4.0,3.0,3.0,41,Travel_Rarely,Research & Development,24,4,Life Sciences,1,2409,Female,4,Manager,Single,137260,3.0,Y,12,8,0,21.0,6,2,0,2
5.8853268630075,5,3,3,1.0,3.0,3.0,39,Travel_Rarely,Research & Development,26,1,Medical,1,692,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7
8.442636099955278,15,2,3,1.0,1.0,3.0,33,Travel_Rarely,Research & Development,3,2,Life Sciences,1,572,Male,1,Sales Executive,Single,49360,0.0,Y,14,8,0,6.0,2,5,0,3
6.035341365461667,23,3,3,4.0,2.0,3.0,31,Travel_Rarely,Research & Development,16,4,Life Sciences,1,778,Male,3,Human Resources,Single,42440,9.0,Y,13,8,0,8.0,3,3,0,2
10.666170236501388,7,4,3,4.0,3.0,3.0,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3591,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8
5.868007585898889,13,4,4,1.0,4.0,3.0,50,Travel_Rarely,Sales,27,3,Medical,1,485,Male,2,Sales Executive,Married,33100,4.0,Y,22,8,1,8.0,3,1,0,0
7.044107541276111,21,3,3,2.0,4.0,2.0,30,Travel_Rarely,Sales,12,4,Life Sciences,1,1081,Female,2,Sales Executive,Single,49500,1.0,Y,12,8,2,1.0,3,1,0,0
7.175858991521389,7,3,3,1.0,2.0,4.0,26,Travel_Rarely,Research & Development,19,4,Technical Degree,1,218,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4
10.168568719321666,14,3,3,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,5,3,Medical,1,1664,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8
8.168871039714167,18,2,3,3.0,3.0,3.0,42,Travel_Rarely,Sales,7,4,Medical,1,1563,Male,3,Research Scientist,Divorced,22260,0.0,Y,12,8,1,4.0,3,3,1,0
6.5562226684513885,9,3,4,4.0,3.0,1.0,56,Travel_Rarely,Sales,10,4,Other,1,4127,Male,2,Sales Executive,Married,40780,8.0,Y,24,8,1,14.0,3,10,9,8
7.416961178045278,21,3,4,3.0,4.0,3.0,38,Non-Travel,Sales,4,3,Life Sciences,1,446,Male,2,Research Director,Single,100480,1.0,Y,23,8,1,6.0,2,5,1,3
7.55953480589,17,3,3,2.0,4.0,1.0,59,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3441,Male,2,Research Scientist,Married,56740,3.0,Y,12,8,0,14.0,6,6,0,4
8.711897590361389,5,3,3,3.0,1.0,3.0,22,Travel_Rarely,Research & Development,1,3,Other,1,2486,Male,4,Research Scientist,Married,49680,1.0,Y,14,8,0,1.0,3,1,0,0
10.334748995983889,4,3,3,3.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2137,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2
6.171205934850278,17,3,3,1.0,1.0,4.0,56,Travel_Rarely,Research & Development,10,4,Other,1,766,Male,2,Sales Representative,Married,42580,2.0,Y,16,8,0,5.0,2,3,1,0
6.317324854975277,15,3,3,3.0,1.0,3.0,28,Travel_Rarely,Research & Development,2,3,Life Sciences,1,727,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4
6.199965417224444,16,3,3,3.0,3.0,3.0,20,Travel_Rarely,Research & Development,18,4,Medical,1,921,Female,2,Sales Executive,Single,37430,1.0,Y,13,8,1,2.0,2,2,2,2
7.167089468986944,5,3,3,2.0,1.0,3.0,31,Non-Travel,Research & Development,8,4,Life Sciences,1,4146,Female,4,Sales Executive,Single,147320,0.0,Y,12,8,0,10.0,3,9,1,7
6.521040829986389,7,2,3,4.0,4.0,3.0,28,Travel_Rarely,Research & Development,7,3,Other,1,32,Male,1,Human Resources,Single,96370,1.0,Y,13,8,0,5.0,6,5,0,2
6.924322846943055,10,4,3,1.0,4.0,3.0,36,Non-Travel,Research & Development,1,3,Medical,1,2030,Male,3,Sales Representative,Single,34520,2.0,Y,13,8,3,18.0,4,11,0,9
9.29953145917,10,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,9,2,Life Sciences,1,89,Female,1,Laboratory Technician,Single,54870,6.0,Y,19,8,2,8.0,0,5,1,2
9.400333556447778,16,3,3,2.0,2.0,2.0,52,Travel_Rarely,Research & Development,3,2,Technical Degree,1,3630,Male,3,Laboratory Technician,Single,25790,9.0,Y,19,8,1,10.0,1,8,7,7
6.86505243195,18,3,3,1.0,3.0,2.0,43,Non-Travel,Human Resources,8,5,Medical,1,2506,Female,3,Sales Executive,Single,22580,4.0,Y,18,8,0,7.0,2,3,1,2
9.033080098170277,5,2,3,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,506,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0
9.48016845158389,3,3,3,2.0,3.0,2.0,50,Travel_Rarely,Research & Development,5,4,Life Sciences,1,1979,Male,1,Sales Executive,Married,118780,2.0,Y,13,8,1,29.0,2,8,7,7
8.606446898705833,13,2,3,4.0,4.0,3.0,41,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2898,Male,2,Human Resources,Single,68830,3.0,Y,19,8,2,16.0,3,1,0,0
7.560360330209722,8,2,4,4.0,3.0,4.0,40,Travel_Frequently,Research & Development,21,3,Medical,1,1152,Female,3,Research Scientist,Married,197170,1.0,Y,21,8,0,10.0,1,10,9,4
6.814511378848611,10,3,3,2.0,4.0,3.0,34,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3895,Male,1,Healthcare Representative,Married,21770,1.0,Y,13,8,0,10.0,5,10,8,7
5.840648148148055,19,1,4,1.0,4.0,3.0,42,Travel_Rarely,Research & Development,3,4,Life Sciences,1,3031,Male,1,Manager,Single,10910,2.0,Y,22,8,0,16.0,0,1,0,0
5.861314145470556,7,2,3,4.0,4.0,3.0,24,Travel_Frequently,Sales,22,3,Life Sciences,1,213,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1
7.649213520749444,5,3,3,2.0,1.0,4.0,23,Travel_Rarely,Sales,13,3,Marketing,1,1763,Male,5,Sales Executive,Married,42210,1.0,Y,11,8,1,5.0,4,4,0,2
5.8924631860775,13,2,3,2.0,1.0,2.0,29,Travel_Rarely,Sales,9,3,Life Sciences,1,3688,Male,1,Laboratory Technician,Single,111030,1.0,Y,12,8,0,10.0,5,10,0,9
10.639274877286667,3,3,3,2.0,4.0,3.0,44,Travel_Rarely,Research & Development,8,1,Life Sciences,1,2648,Female,1,Sales Representative,Single,26100,6.0,Y,15,8,0,6.0,2,4,1,2
7.1938531905397225,19,4,3,4.0,2.0,3.0,28,Travel_Rarely,Research & Development,10,3,Other,1,3447,Male,2,Sales Representative,Married,52100,1.0,Y,15,8,0,1.0,1,1,0,0
8.246529451137778,4,2,4,3.0,3.0,4.0,35,Travel_Frequently,Sales,7,2,Life Sciences,1,2669,Male,2,Manufacturing Director,Married,32290,1.0,Y,25,8,0,10.0,2,10,0,2
7.6112918340025,11,2,3,3.0,3.0,3.0,30,Non-Travel,Research & Development,17,4,Life Sciences,1,4364,Male,2,Healthcare Representative,Single,64300,1.0,Y,12,8,1,12.0,2,11,5,8
7.043635653725834,9,3,4,4.0,2.0,3.0,46,Travel_Rarely,Research & Development,8,4,Other,1,3552,Male,3,Manager,Married,17020,5.0,Y,21,8,0,25.0,2,4,0,3
10.250703926818334,6,3,3,4.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1082,Female,2,Laboratory Technician,Single,35790,1.0,Y,19,8,3,1.0,3,1,0,0
6.337332663989167,6,4,4,4.0,3.0,3.0,47,Travel_Rarely,Research & Development,4,3,Life Sciences,1,72,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1
7.459205711735556,15,3,3,4.0,2.0,3.0,24,Travel_Rarely,Sales,7,4,Life Sciences,1,3524,Female,1,Laboratory Technician,Single,25760,8.0,Y,17,8,3,6.0,3,4,1,2
7.125651494868333,6,2,3,3.0,4.0,3.0,29,Travel_Rarely,Sales,4,3,Other,1,2935,Female,2,Human Resources,Single,35390,1.0,Y,18,8,0,6.0,2,6,1,5
10.072574743418055,5,3,4,2.0,4.0,1.0,31,Travel_Frequently,Research & Development,7,4,Life Sciences,1,3719,Male,1,Laboratory Technician,Married,65000,6.0,Y,23,8,1,7.0,5,2,2,2
6.858217313699167,16,3,3,2.0,3.0,3.0,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,3131,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13
6.078872155287778,8,2,3,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4013,Male,1,Manufacturing Director,Married,73790,7.0,Y,13,8,2,21.0,3,16,6,14
6.878937974118611,12,3,3,2.0,1.0,3.0,40,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1047,Male,2,Manager,Divorced,199430,2.0,Y,13,8,1,15.0,3,7,7,7
7.376658857652778,19,3,3,2.0,2.0,1.0,37,Travel_Rarely,Research & Development,22,3,Life Sciences,1,2376,Female,2,Healthcare Representative,Married,174440,1.0,Y,14,8,0,8.0,4,8,7,7
6.159416555109167,8,1,3,3.0,3.0,3.0,50,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1801,Male,2,Sales Executive,Married,49410,5.0,Y,11,8,1,30.0,3,4,0,3
7.684524765729445,7,2,3,3.0,4.0,1.0,30,Non-Travel,Research & Development,15,3,Medical,1,3102,Female,2,Sales Executive,Married,23800,4.0,Y,18,8,3,9.0,2,5,1,4
7.6340751896472225,8,3,3,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,1,2629,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8
7.705829986613056,20,3,3,2.0,1.0,3.0,38,Travel_Rarely,Sales,6,4,Life Sciences,1,4357,Female,3,Research Scientist,Married,107480,7.0,Y,15,8,0,17.0,3,1,0,0
10.079506916555,10,3,3,2.0,3.0,2.0,41,Travel_Rarely,Research & Development,26,3,Medical,1,2241,Female,3,Sales Executive,Married,54850,2.0,Y,17,8,2,7.0,2,4,0,3
6.172599286032778,16,3,3,4.0,3.0,3.0,42,Travel_Rarely,Sales,2,4,Medical,1,2538,Female,2,Research Director,Single,45390,4.0,Y,17,8,1,8.0,5,0,0,0
8.008150379294722,12,3,3,3.0,3.0,2.0,53,Travel_Rarely,Research & Development,11,4,Life Sciences,1,1493,Female,2,Research Scientist,Married,21480,3.0,Y,11,8,0,21.0,2,5,1,3
7.424808121374166,17,1,3,2.0,4.0,4.0,34,Travel_Rarely,Sales,28,3,Life Sciences,1,951,Female,2,Research Scientist,Married,176500,1.0,Y,19,8,1,15.0,6,15,4,13
6.133026550646944,14,3,3,3.0,4.0,3.0,33,Travel_Rarely,Sales,3,3,Medical,1,4183,Male,1,Manufacturing Director,Single,43730,4.0,Y,14,8,0,7.0,3,1,0,0
10.141145693886388,7,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2635,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2
5.6092157518963885,21,3,3,1.0,4.0,3.0,33,Travel_Rarely,Sales,26,2,Marketing,1,3566,Male,1,Research Scientist,Married,42300,0.0,Y,12,8,0,15.0,0,14,4,10
5.745110441766944,19,3,4,4.0,3.0,3.0,40,Travel_Rarely,Research & Development,11,3,Life Sciences,1,2869,Female,2,Sales Executive,Married,70050,1.0,Y,20,8,2,21.0,2,20,9,9
6.450489736724444,6,2,3,1.0,3.0,3.0,31,Travel_Frequently,Research & Development,22,2,Medical,1,1652,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0
7.357174252565556,14,3,4,1.0,3.0,2.0,24,Travel_Rarely,Sales,6,2,Marketing,1,1309,Male,2,Research Scientist,Married,40870,0.0,Y,20,8,3,4.0,1,3,0,2
7.080356983489445,14,2,3,2.0,2.0,3.0,32,Travel_Rarely,Sales,3,4,Life Sciences,1,2756,Male,2,Manufacturing Director,Married,97150,1.0,Y,15,8,1,10.0,1,10,0,9
5.740315707273333,15,4,4,4.0,4.0,1.0,40,Non-Travel,Research & Development,28,2,Life Sciences,1,2891,Male,1,Manufacturing Director,Married,167040,9.0,Y,22,8,0,5.0,2,3,0,2
9.61010821062,12,3,3,3.0,4.0,1.0,51,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4244,Female,5,Sales Representative,Single,24500,0.0,Y,12,8,1,11.0,2,10,1,0
8.338819723337778,10,3,4,1.0,4.0,3.0,24,Travel_Frequently,Research & Development,15,3,Life Sciences,1,911,Male,2,Research Scientist,Single,54880,1.0,Y,22,8,1,6.0,6,6,1,3
9.4512672913875,14,3,3,4.0,3.0,4.0,24,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1593,Female,5,Manager,Divorced,28970,1.0,Y,18,8,3,5.0,4,5,0,3
7.342251227130555,18,3,3,4.0,4.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,1,2606,Female,1,Manager,Single,39040,1.0,Y,15,8,0,7.0,2,7,0,7
5.925027889335,15,2,3,2.0,4.0,2.0,36,Travel_Rarely,Research & Development,22,4,Life Sciences,1,4136,Male,1,Healthcare Representative,Married,29500,4.0,Y,14,8,0,8.0,1,6,0,0
9.510298973672223,12,3,4,3.0,3.0,3.0,49,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2999,Male,3,Manufacturing Director,Single,73140,7.0,Y,22,8,0,25.0,2,7,0,7
9.170238732708611,13,3,3,4.0,3.0,3.0,24,Travel_Rarely,Research & Development,5,1,Other,1,768,Male,1,Manufacturing Director,Married,43350,1.0,Y,15,8,1,5.0,5,5,0,3
9.151375502007777,14,2,3,3.0,3.0,2.0,42,Non-Travel,Research & Development,4,3,Life Sciences,1,3637,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10
9.564423248549723,6,3,3,3.0,4.0,3.0,36,Travel_Rarely,Research & Development,10,3,Medical,1,3376,Male,3,Sales Executive,Married,22320,1.0,Y,12,8,1,16.0,2,16,3,7
5.967877063810556,10,2,3,1.0,4.0,2.0,40,Travel_Rarely,Research & Development,1,4,Medical,1,4110,Male,2,Research Director,Married,50710,8.0,Y,17,8,1,8.0,3,1,0,0
7.507265729585,6,3,3,4.0,4.0,4.0,29,Travel_Frequently,Research & Development,6,2,Medical,1,2531,Male,1,Human Resources,Married,41150,1.0,Y,11,8,0,11.0,1,11,3,10
7.272782240071389,13,3,3,4.0,2.0,3.0,34,Travel_Rarely,Research & Development,10,3,Medical,1,2392,Male,3,Laboratory Technician,Divorced,41480,1.0,Y,11,8,0,11.0,3,11,7,9
6.572102855867778,15,4,3,3.0,3.0,3.0,18,Non-Travel,Research & Development,2,4,Medical,1,571,Male,3,Laboratory Technician,Single,109650,1.0,Y,18,8,0,0.0,5,0,0,0
10.269859437750833,10,3,3,1.0,2.0,2.0,32,Travel_Rarely,Human Resources,22,3,Human Resources,1,4169,Female,2,Research Director,Divorced,74460,0.0,Y,19,8,0,7.0,3,6,0,5
8.55430834448889,20,3,3,4.0,1.0,3.0,55,Travel_Rarely,Research & Development,14,4,Life Sciences,1,13,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13
6.401403391343056,7,1,3,3.0,3.0,2.0,32,Travel_Rarely,Sales,10,3,Marketing,1,369,Female,1,Human Resources,Married,30720,5.0,Y,12,8,0,9.0,4,5,1,3
6.9431526104416665,16,2,3,2.0,1.0,2.0,28,Non-Travel,Research & Development,19,4,Life Sciences,1,523,Female,4,Laboratory Technician,Single,52380,1.0,Y,17,8,1,10.0,4,10,1,9
7.406324185631389,12,4,3,4.0,3.0,3.0,35,Travel_Rarely,Sales,10,4,Marketing,1,339,Female,1,Research Scientist,Single,26320,3.0,Y,13,8,3,7.0,3,2,2,2
6.10937751004,8,3,3,4.0,4.0,2.0,56,Travel_Rarely,Human Resources,2,1,Medical,1,1298,Male,2,Sales Executive,Single,26440,4.0,Y,11,8,1,37.0,2,6,0,2
6.033902275769722,10,3,3,1.0,4.0,4.0,31,Travel_Rarely,Sales,1,3,Marketing,1,1697,Female,2,Sales Executive,Divorced,64650,4.0,Y,17,8,0,13.0,3,7,5,7
9.624552655064445,18,3,3,1.0,1.0,3.0,33,Travel_Frequently,Research & Development,15,4,Medical,1,3197,Female,1,Laboratory Technician,Single,24060,1.0,Y,11,8,0,10.0,3,10,9,7
6.892224453368889,20,3,3,1.0,1.0,3.0,31,Travel_Frequently,Sales,8,4,Other,1,2519,Female,3,Manufacturing Director,Married,25520,2.0,Y,18,8,0,9.0,2,3,2,2
6.211170236501389,21,4,4,1.0,3.0,2.0,31,Travel_Rarely,Sales,25,2,Life Sciences,1,2573,Female,3,Manufacturing Director,Divorced,182130,8.0,Y,21,8,2,4.0,3,2,2,2
7.847468763944445,6,2,3,4.0,2.0,3.0,33,Travel_Frequently,Sales,9,3,Medical,1,545,Female,2,Research Scientist,Married,46490,0.0,Y,12,8,0,4.0,2,3,0,2
8.370841142346945,11,3,3,3.0,4.0,4.0,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,4272,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12
6.408486166889722,10,3,4,3.0,2.0,4.0,33,Non-Travel,Sales,7,3,Life Sciences,1,4274,Male,2,Sales Executive,Married,112450,0.0,Y,21,8,0,8.0,3,7,0,7
6.033017626059722,13,2,3,3.0,3.0,4.0,40,Non-Travel,Sales,3,2,Life Sciences,1,2242,Male,1,Sales Executive,Divorced,43420,3.0,Y,11,8,1,11.0,6,8,0,7
7.548187193217222,5,2,3,4.0,4.0,3.0,43,Travel_Frequently,Sales,14,3,Life Sciences,1,3078,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,8.0,3,3,1,2
9.537365015617778,2,2,3,1.0,2.0,2.0,50,Travel_Frequently,Research & Development,3,4,Medical,1,2789,Male,4,Research Scientist,Married,61420,3.0,Y,13,8,2,28.0,3,8,0,7
9.581307452030277,3,2,3,4.0,1.0,2.0,49,Travel_Rarely,Research & Development,2,4,Medical,1,2405,Male,1,Laboratory Technician,Divorced,42270,4.0,Y,18,8,0,17.0,3,2,2,2
7.427329317268889,6,3,4,2.0,4.0,4.0,38,Travel_Rarely,Research & Development,3,4,Life Sciences,1,4059,Female,1,Sales Representative,Divorced,44900,2.0,Y,21,8,1,10.0,1,5,0,3
6.465042391789167,16,2,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,3,4,Marketing,1,2497,Female,2,Laboratory Technician,Single,26100,7.0,Y,12,8,0,9.0,2,4,2,2
7.175620258812778,14,2,4,2.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,3,Medical,1,893,Female,2,Sales Executive,Married,21570,1.0,Y,25,8,0,16.0,1,16,1,10
6.755545515394722,9,3,3,4.0,3.0,3.0,18,Travel_Rarely,Sales,7,3,Life Sciences,1,44,Male,1,Research Scientist,Single,38120,1.0,Y,15,8,0,0.0,3,0,0,0
10.176985720660278,6,1,3,3.0,3.0,3.0,44,Travel_Rarely,Human Resources,6,2,Human Resources,1,2070,Male,3,Sales Executive,Single,45580,1.0,Y,13,8,1,6.0,2,6,0,2
6.020372601516945,18,3,4,4.0,4.0,4.0,32,Travel_Frequently,Sales,2,3,Marketing,1,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7
6.985215305666944,20,3,4,3.0,,3.0,55,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2477,Female,1,Sales Executive,Married,73510,8.0,Y,20,8,1,34.0,3,1,0,0
5.918481704596111,19,3,3,3.0,1.0,3.0,49,Travel_Rarely,Research & Development,5,4,Life Sciences,1,2284,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2
7.2211869701025,6,2,3,4.0,4.0,4.0,45,Travel_Rarely,Research & Development,7,2,Other,1,498,Male,1,Human Resources,Married,56610,3.0,Y,12,8,0,26.0,2,9,1,1
7.041574074073889,9,3,4,4.0,2.0,3.0,46,Travel_Rarely,Research & Development,8,4,Other,1,2082,Male,3,Manager,Married,17020,5.0,Y,21,8,0,25.0,2,4,0,3
6.6232719767958335,19,1,3,2.0,3.0,3.0,27,Travel_Rarely,Sales,10,4,Life Sciences,1,912,Male,3,Sales Executive,Married,194190,7.0,Y,14,8,1,5.0,2,3,0,2
5.9144143239625,19,2,3,3.0,2.0,4.0,54,Travel_Rarely,Research & Development,5,2,Life Sciences,1,3193,Female,2,Sales Executive,Married,40140,2.0,Y,19,8,1,16.0,4,9,7,1
8.267090584560277,10,3,3,3.0,4.0,3.0,29,Travel_Frequently,Sales,3,2,Marketing,1,2220,Female,2,Laboratory Technician,Single,68110,0.0,Y,15,8,1,9.0,2,8,7,7
5.898488398036389,20,3,3,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1099,Female,1,Sales Executive,Married,66230,5.0,Y,18,8,0,14.0,3,5,1,4
7.455297858098889,12,3,4,2.0,2.0,3.0,36,Non-Travel,Research & Development,5,4,Life Sciences,1,48,Male,1,Sales Executive,Married,85780,7.0,Y,21,8,0,11.0,4,9,0,8
8.126080990629166,10,3,3,3.0,3.0,3.0,49,Travel_Rarely,Human Resources,6,2,Life Sciences,1,2394,Female,2,Research Scientist,Married,107390,2.0,Y,11,8,3,30.0,3,15,2,12
9.695691655510833,17,3,3,3.0,2.0,2.0,32,Travel_Rarely,Research & Development,1,4,Medical,1,734,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2
